gene,Fish_kME
isogroup3789,0
isogroup3792,0
isogroup3795,0
isogroup3802,0
isogroup3803,0
isogroup3806,0
isogroup3807,0
isogroup3808,0
isogroup3809,0
isogroup3815,0
isogroup3820,0
isogroup3822,0
isogroup3828,0
isogroup3832,0
isogroup3837,0
isogroup3839,0
isogroup3840,0
isogroup3848,0
isogroup3849,0
isogroup3851,0
isogroup3852,0
isogroup3853,0
isogroup3859,0
isogroup3862,0
isogroup3865,0
isogroup3866,0
isogroup3871,0
isogroup3874,0
isogroup3875,0
isogroup388,0
isogroup3881,0
isogroup3884,0
isogroup3885,0
isogroup3888,0
isogroup389,0
isogroup3891,0
isogroup3894,0
isogroup3921,0
isogroup3926,0
isogroup3933,0
isogroup3935,0
isogroup3944,0
isogroup3946,0
isogroup395,0
isogroup3953,0
isogroup3959,0
isogroup3969,0
isogroup3975,0
isogroup3976,0
isogroup3985,0
isogroup3993,0
isogroup3994,0
isogroup4003,0
isogroup4005,0
isogroup4007,0
isogroup4009,0
isogroup4011,0
isogroup4013,0
isogroup4019,0
isogroup4025,0
isogroup4029,0
isogroup4031,0
isogroup4032,0
isogroup4036,0
isogroup4040,0
isogroup4042,0
isogroup4044,0
isogroup4045,0
isogroup4047,0
isogroup405,0
isogroup4051,0
isogroup406,0
isogroup4061,0
isogroup4064,0
isogroup4070,0
isogroup409,0
isogroup4090,0
isogroup4093,0
isogroup4096,0
isogroup410,0
isogroup4102,0
isogroup4112,0
isogroup4118,0
isogroup4120,0
isogroup4122,0
isogroup4123,0
isogroup4131,0
isogroup4134,0
isogroup4141,0
isogroup4142,0
isogroup415,0
isogroup4150,0
isogroup4155,0
isogroup4157,0
isogroup4158,0
isogroup4179,0
isogroup4182,0
isogroup4185,0
isogroup4188,0
isogroup4193,0
isogroup4195,0
isogroup4197,0
isogroup4198,0
isogroup4201,0
isogroup4204,0
isogroup4206,0
isogroup4208,0
isogroup4214,0
isogroup4222,0
isogroup4223,0
isogroup4224,0
isogroup4245,0
isogroup4247,0
isogroup4248,0
isogroup4250,0
isogroup4253,0
isogroup4254,0
isogroup4256,0
isogroup4257,0
isogroup4260,0
isogroup427,0
isogroup4276,0
isogroup4280,0
isogroup4283,0
isogroup4284,0
isogroup4285,0
isogroup4290,0
isogroup4294,0
isogroup4299,0
isogroup4304,0
isogroup4310,0
isogroup4311,0
isogroup4317,0
isogroup4318,0
isogroup4319,0
isogroup4322,0
isogroup4325,0
isogroup4327,0
isogroup4329,0
isogroup4330,0
isogroup4336,0
isogroup4338,0
isogroup4340,0
isogroup4341,0
isogroup4348,0
isogroup4351,0
isogroup4352,0
isogroup4355,0
isogroup4358,0
isogroup4361,0
isogroup4376,0
isogroup4399,0
isogroup4403,0
isogroup4406,0
isogroup4408,0
isogroup4412,0
isogroup4416,0
isogroup4418,0
isogroup4423,0
isogroup4429,0
isogroup4431,0
isogroup444,0
isogroup4441,0
isogroup4450,0
isogroup4457,0
isogroup4460,0
isogroup4463,0
isogroup4468,0
isogroup4469,0
isogroup4471,0
isogroup4480,0
isogroup4485,0
isogroup4488,0
isogroup450,0
isogroup4505,0
isogroup4507,0
isogroup4508,0
isogroup4511,0
isogroup4517,0
isogroup4519,0
isogroup4520,0
isogroup4521,0
isogroup4525,0
isogroup4533,0
isogroup4535,0
isogroup4537,0
isogroup4538,0
isogroup4540,0
isogroup4547,0
isogroup4558,0
isogroup4559,0
isogroup4560,0
isogroup4564,0
isogroup457,0
isogroup4570,0
isogroup4571,0
isogroup4573,0
isogroup4581,0
isogroup4589,0
isogroup4592,0
isogroup4594,0
isogroup4597,0
isogroup4598,0
isogroup460,0
isogroup4604,0
isogroup4611,0
isogroup4619,0
isogroup4630,0
isogroup464,0
isogroup4647,0
isogroup4648,0
isogroup465,0
isogroup4650,0
isogroup466,0
isogroup4672,0
isogroup4676,0
isogroup4677,0
isogroup4679,0
isogroup4682,0
isogroup4698,0
isogroup471,0
isogroup4718,0
isogroup4734,0
isogroup4737,0
isogroup474,0
isogroup4745,0
isogroup4746,0
isogroup4754,0
isogroup476,0
isogroup4762,0
isogroup4763,0
isogroup4765,0
isogroup4768,0
isogroup4771,0
isogroup4774,0
isogroup4776,0
isogroup4777,0
isogroup478,0
isogroup4789,0
isogroup4799,0.406793871105495
isogroup4801,0
isogroup4802,0
isogroup484,0
isogroup4840,0
isogroup4843,0
isogroup4848,0
isogroup485,0
isogroup486,0
isogroup4860,0
isogroup4861,0
isogroup4862,0
isogroup4869,0
isogroup4871,0
isogroup4874,0
isogroup4879,0
isogroup4882,0
isogroup4884,0
isogroup4897,0
isogroup4902,0
isogroup4906,0
isogroup4908,0
isogroup4910,0
isogroup4912,0
isogroup4918,0
isogroup492,0
isogroup4931,0
isogroup4935,0
isogroup4937,0
isogroup4938,0
isogroup4939,0
isogroup4941,0
isogroup4944,0
isogroup4946,0
isogroup4949,0
isogroup4950,0
isogroup4952,0
isogroup4955,0
isogroup496,0
isogroup4963,0
isogroup4964,0
isogroup4967,0
isogroup4969,0
isogroup4975,0
isogroup4983,0
isogroup4984,0
isogroup4987,0
isogroup4999,0
isogroup5003,0
isogroup5009,0
isogroup501,0
isogroup5015,0
isogroup5026,0
isogroup5028,0
isogroup5029,0
isogroup5030,0
isogroup5031,0
isogroup5035,0
isogroup5038,0.488425226446466
isogroup5039,0
isogroup5043,0
isogroup5044,0
isogroup5045,0
isogroup5047,0
isogroup5048,0
isogroup5052,0
isogroup5057,0
isogroup5063,0
isogroup5078,0
isogroup5091,0
isogroup5096,0
isogroup5098,0
isogroup5111,0
isogroup5118,0
isogroup5119,0
isogroup5122,0
isogroup5124,0.442878545497725
isogroup5126,0
isogroup5129,0
isogroup513,0
isogroup5134,0
isogroup5136,0
isogroup5145,0
isogroup5147,0
isogroup5149,0
isogroup515,0
isogroup5150,0
isogroup516,0
isogroup5165,0
isogroup5172,0
isogroup5173,0
isogroup5176,0
isogroup5177,0
isogroup5179,0
isogroup5182,0
isogroup5184,0
isogroup5187,0
isogroup5188,0
isogroup5192,0
isogroup5193,0
isogroup5196,0
isogroup5198,0
isogroup520,0
isogroup5200,0
isogroup5201,0
isogroup5205,0
isogroup5206,0
isogroup5208,0
isogroup5209,0
isogroup5210,0
isogroup5211,0
isogroup5212,0
isogroup5214,0
isogroup5215,0
isogroup5218,0
isogroup5220,0
isogroup5221,0
isogroup5222,0
isogroup5225,0
isogroup5227,0
isogroup5228,0
isogroup5232,0
isogroup5236,0
isogroup5237,0
isogroup5240,0
isogroup5241,0
isogroup5246,0
isogroup5248,0
isogroup5251,0
isogroup5252,0
isogroup5253,0
isogroup5255,0
isogroup5256,0
isogroup5257,0
isogroup5260,0
isogroup5261,0
isogroup5264,0
isogroup5265,0
isogroup5268,0
isogroup5269,0
isogroup5270,0
isogroup5274,0
isogroup5276,0
isogroup5279,0
isogroup5280,0
isogroup5281,0
isogroup5283,0
isogroup5288,0
isogroup5290,0
isogroup5291,0
isogroup5292,0
isogroup5293,0
isogroup5295,0
isogroup5296,0
isogroup5299,0
isogroup5302,0
isogroup5303,0
isogroup5305,0
isogroup5310,0
isogroup5311,0
isogroup5315,0
isogroup5317,0
isogroup5319,0
isogroup532,0
isogroup5320,0
isogroup5321,0
isogroup5324,0
isogroup5331,0
isogroup5336,0
isogroup5338,0
isogroup5340,0
isogroup5342,0
isogroup5343,0
isogroup5349,0
isogroup5351,0
isogroup5352,0
isogroup5357,0
isogroup5358,0
isogroup5360,0
isogroup5362,0
isogroup5363,0
isogroup5364,0
isogroup5368,0
isogroup5370,0
isogroup5375,0
isogroup5376,0
isogroup5377,0
isogroup5379,0
isogroup538,0
isogroup5381,0
isogroup5383,0
isogroup5392,0
isogroup5393,0
isogroup5399,0
isogroup5402,0
isogroup5403,0
isogroup5405,0
isogroup5408,0
isogroup5414,0
isogroup5416,0
isogroup5417,0
isogroup5422,0
isogroup5424,0
isogroup5429,0
isogroup5430,0
isogroup5431,0
isogroup5434,0
isogroup5439,0
isogroup5440,0
isogroup5442,0
isogroup5444,0
isogroup5448,0
isogroup5449,0
isogroup545,0
isogroup5450,0
isogroup5458,0
isogroup5460,0
isogroup5466,0
isogroup5468,0
isogroup5471,0
isogroup5472,0
isogroup5476,0
isogroup5478,0
isogroup5486,0
isogroup5492,0
isogroup5500,0
isogroup5504,0
isogroup5509,0
isogroup5511,0
isogroup5514,0
isogroup552,0
isogroup5521,0
isogroup5524,0
isogroup5543,0
isogroup5550,0
isogroup5557,0
isogroup5559,0
isogroup5562,0
isogroup5574,0
isogroup5576,0
isogroup5580,0
isogroup5586,0
isogroup5592,0
isogroup5608,0
isogroup5610,0
isogroup5613,0
isogroup5617,0
isogroup5622,0
isogroup5627,0
isogroup5631,0
isogroup5636,0
isogroup5640,0
isogroup5641,0
isogroup5642,0
isogroup5644,0
isogroup5653,0
isogroup5655,0
isogroup5656,0
isogroup5664,0
isogroup5665,0
isogroup5667,0
isogroup5669,0
isogroup567,0
isogroup5675,0
isogroup5676,0
isogroup5684,0
isogroup5693,0
isogroup5694,0
isogroup5699,0
isogroup5702,0
isogroup5704,0
isogroup5708,0
isogroup5719,0
isogroup5722,0
isogroup5738,0
isogroup5752,0
isogroup5762,0
isogroup5770,0
isogroup5771,0
isogroup5774,0
isogroup5777,0
isogroup5794,0
isogroup5795,0
isogroup5801,0
isogroup581,0
isogroup5811,0
isogroup5816,0
isogroup5820,0
isogroup5823,0
isogroup5826,0
isogroup5828,0
isogroup5831,0
isogroup5833,0
isogroup5839,0
isogroup5842,0
isogroup5846,0
isogroup5847,0
isogroup5849,0
isogroup5851,0
isogroup5852,0
isogroup5860,0
isogroup5862,0
isogroup5864,0
isogroup5866,0
isogroup5874,0
isogroup5880,0
isogroup5881,0
isogroup5883,0
isogroup5884,0
isogroup5885,0
isogroup589,0
isogroup5891,0
isogroup5900,0
isogroup5904,0
isogroup5911,0
isogroup5913,0
isogroup5916,0
isogroup592,0
isogroup5922,0
isogroup593,0
isogroup5930,0
isogroup5934,0
isogroup5936,0
isogroup5939,0
isogroup5949,0
isogroup5952,0
isogroup5956,0
isogroup5959,0
isogroup5960,0
isogroup5967,0
isogroup5981,0
isogroup5982,0
isogroup5983,0
isogroup5987,0
isogroup5988,0
isogroup5994,0
isogroup5998,0
isogroup60,0
isogroup6010,0
isogroup6011,0
isogroup6046,0
isogroup6051,0
isogroup6052,0
isogroup6059,0
isogroup6061,0
isogroup6062,0
isogroup6087,0
isogroup6088,0
isogroup6089,0
isogroup6096,0
isogroup6098,0
isogroup6102,0
isogroup6107,0
isogroup6112,0
isogroup6124,0
isogroup6126,0
isogroup6140,0
isogroup6141,0
isogroup6145,0
isogroup6148,0
isogroup6150,0
isogroup6152,0
isogroup6167,0
isogroup617,0
isogroup6179,0
isogroup618,0
isogroup6187,0
isogroup619,0
isogroup6193,0
isogroup6199,0
isogroup6200,0
isogroup6212,0
isogroup6218,0
isogroup6219,0
isogroup6222,0
isogroup6224,0
isogroup6225,0
isogroup6226,0
isogroup6230,0
isogroup6231,0
isogroup6235,0
isogroup6236,0
isogroup6238,0
isogroup6241,0
isogroup6242,0
isogroup6244,0
isogroup6245,0
isogroup6252,0
isogroup6260,0
isogroup6262,0
isogroup6269,0
isogroup6276,0
isogroup6279,0
isogroup6286,0
isogroup629,0
isogroup6297,0
isogroup6300,0
isogroup6302,0
isogroup6308,0
isogroup6309,0
isogroup6312,0
isogroup6315,0
isogroup6321,0
isogroup6323,0
isogroup6325,0
isogroup6331,0
isogroup6334,0
isogroup6335,0
isogroup6337,0
isogroup6338,0
isogroup6340,0
isogroup6342,0
isogroup6343,0
isogroup6346,0
isogroup6347,0
isogroup6349,0
isogroup6351,0
isogroup6359,0
isogroup6360,0
isogroup6365,0
isogroup6366,0
isogroup6374,0
isogroup6375,0
isogroup6378,0
isogroup6379,0
isogroup6381,0
isogroup6383,0
isogroup6386,0
isogroup6391,0
isogroup6398,0
isogroup64,0
isogroup6400,0
isogroup6404,0
isogroup6405,0
isogroup6408,0
isogroup6415,0
isogroup6417,0
isogroup6419,0
isogroup6421,0
isogroup6422,0
isogroup6430,0
isogroup6431,0
isogroup6439,0
isogroup6444,0
isogroup6445,0
isogroup6447,0
isogroup6449,0
isogroup6451,0
isogroup6452,0
isogroup6453,0
isogroup6455,0
isogroup6457,0
isogroup6460,0
isogroup6466,0
isogroup6467,0
isogroup6468,0
isogroup6471,0
isogroup6472,0
isogroup6474,0
isogroup6476,0
isogroup6479,0
isogroup6482,0
isogroup6483,0
isogroup6487,0
isogroup6490,0
isogroup6491,0
isogroup6496,0
isogroup6497,0
isogroup65,0
isogroup6503,0
isogroup6504,0
isogroup6508,0
isogroup6520,0
isogroup6522,0
isogroup6525,0
isogroup6526,0
isogroup6533,0
isogroup6534,0
isogroup6535,0
isogroup6536,0
isogroup6537,0
isogroup6538,0
isogroup6542,0
isogroup6548,0
isogroup6566,0
isogroup6568,0
isogroup6574,0
isogroup6576,0
isogroup6579,0
isogroup6581,0
isogroup6583,0
isogroup6594,0
isogroup6595,0
isogroup6598,0
isogroup6607,0
isogroup6609,0
isogroup6610,0
isogroup6614,0
isogroup6619,0
isogroup6627,0
isogroup6628,0
isogroup6630,0
isogroup6637,0
isogroup6640,0
isogroup6648,0
isogroup6650,0
isogroup6651,0
isogroup6658,0
isogroup6660,0
isogroup6661,0
isogroup6664,0
isogroup6670,0
isogroup6671,0
isogroup6674,0
isogroup6677,0
isogroup6680,0
isogroup6681,0
isogroup6684,0
isogroup6685,0
isogroup6687,0
isogroup6688,0
isogroup6689,0
isogroup669,0
isogroup6699,0
isogroup67,0
isogroup6704,0
isogroup6705,0
isogroup6708,0
isogroup6715,0
isogroup6716,0
isogroup672,0
isogroup6721,0
isogroup6730,0
isogroup6740,0
isogroup6748,0
isogroup6749,0
isogroup6750,0
isogroup6754,0
isogroup6755,0
isogroup6757,0
isogroup6758,0
isogroup6762,0
isogroup6764,0
isogroup6767,0
isogroup6769,0
isogroup6771,0
isogroup6774,0
isogroup6777,0
isogroup678,0
isogroup6782,0
isogroup6784,0
isogroup6789,0
isogroup6792,0
isogroup6799,0
isogroup6800,0
isogroup6805,0
isogroup6808,0
isogroup6809,0
isogroup681,0
isogroup6812,0
isogroup6814,0
isogroup6815,0
isogroup6817,0
isogroup6818,0
isogroup6820,0
isogroup6830,0
isogroup6831,0
isogroup6836,0
isogroup6837,0
isogroup6838,0
isogroup6841,0
isogroup6844,0
isogroup6846,0
isogroup6848,0
isogroup6849,0
isogroup6850,0
isogroup6851,0
isogroup6866,0
isogroup6869,0
isogroup6870,0
isogroup6871,0
isogroup6879,0
isogroup6883,0
isogroup6885,0
isogroup6889,0
isogroup6902,0
isogroup6905,0
isogroup6909,0
isogroup6910,0
isogroup6916,0
isogroup6926,0
isogroup6927,0
isogroup6929,0
isogroup6930,0
isogroup6931,0
isogroup6934,0
isogroup6935,0
isogroup6936,0
isogroup694,0
isogroup6940,0
isogroup6943,0
isogroup6950,0
isogroup6956,0
isogroup6963,0
isogroup6965,0
isogroup6966,0
isogroup6968,0
isogroup697,0
isogroup6978,0
isogroup6990,0
isogroup6999,0
isogroup7006,0
isogroup7020,0
isogroup7023,0
isogroup7028,0
isogroup7031,0
isogroup7035,0
isogroup7049,0
isogroup7051,0
isogroup7053,0
isogroup7061,0
isogroup7062,0
isogroup7063,0
isogroup7064,0
isogroup7068,0
isogroup7070,0
isogroup7072,0
isogroup7073,0
isogroup708,0
isogroup7081,0
isogroup7087,0
isogroup7094,0
isogroup7096,0
isogroup7097,0
isogroup71,0
isogroup7100,0
isogroup7109,0
isogroup7112,0
isogroup7126,0
isogroup7131,0
isogroup7133,0
isogroup7136,0
isogroup7139,0
isogroup7141,0
isogroup7142,0
isogroup7149,0
isogroup7162,0
isogroup7164,0
isogroup7166,0
isogroup7171,0
isogroup7172,0
isogroup7183,0
isogroup7187,0
isogroup7188,0
isogroup7199,0
isogroup72,0
isogroup7201,0
isogroup7203,0
isogroup7208,0
isogroup722,0
isogroup7227,0
isogroup7242,0
isogroup7251,0
isogroup7266,0
isogroup7280,0
isogroup7287,0
isogroup7289,0
isogroup7290,0
isogroup7291,0
isogroup7294,0
isogroup7300,0
isogroup7302,0
isogroup7304,0
isogroup731,0
isogroup7310,0
isogroup7311,0
isogroup7312,0
isogroup732,0
isogroup7325,0
isogroup733,0
isogroup7332,0
isogroup7337,0
isogroup7349,0
isogroup7353,0
isogroup7358,0
isogroup7362,0
isogroup7363,0
isogroup7368,0
isogroup7378,0
isogroup7379,0
isogroup738,0
isogroup7384,0
isogroup7387,0
isogroup7394,0
isogroup74,0
isogroup7414,0
isogroup7419,0
isogroup7420,0
isogroup7428,0
isogroup7429,0
isogroup743,0
isogroup7437,0
isogroup7438,0
isogroup7450,0
isogroup7454,0
isogroup746,0
isogroup7464,0
isogroup7469,0
isogroup7472,0
isogroup7476,0
isogroup7483,0
isogroup7485,0
isogroup7491,0
isogroup7497,0
isogroup7498,0
isogroup7499,0
isogroup7509,0
isogroup7517,0
isogroup7520,0
isogroup7521,0
isogroup7525,0
isogroup7527,0
isogroup7528,0
isogroup753,0
isogroup7530,0
isogroup7532,0
isogroup7533,0
isogroup7537,0
isogroup7538,0
isogroup7539,0
isogroup7541,0
isogroup7543,0
isogroup7545,0
isogroup755,0
isogroup7550,0
isogroup7552,0
isogroup7555,0
isogroup7556,0
isogroup756,0
isogroup7562,0
isogroup7564,0
isogroup7566,0
isogroup7570,0
isogroup7571,0
isogroup7573,0
isogroup7574,0
isogroup7575,0
isogroup7576,0
isogroup7578,0
isogroup7579,0
isogroup7587,0
isogroup7589,0
isogroup7591,0
isogroup7592,0
isogroup7595,0
isogroup7597,0.41119708546883
isogroup760,0
isogroup7600,0
isogroup7601,0
isogroup7605,0
isogroup7609,0
isogroup7612,0
isogroup7616,0
isogroup7621,0
isogroup7626,0
isogroup7627,0
isogroup7630,0
isogroup7631,0
isogroup7632,0
isogroup7642,0
isogroup7645,0
isogroup7649,0
isogroup765,0
isogroup7650,0
isogroup7657,0
isogroup7658,0
isogroup7661,0
isogroup7663,0
isogroup7666,0
isogroup767,0
isogroup7671,0
isogroup7673,0
isogroup7679,0
isogroup7683,0
isogroup7684,0
isogroup7690,0
isogroup7691,0
isogroup7694,0
isogroup7695,0
isogroup77,0
isogroup7700,0
isogroup7702,0
isogroup7707,0
isogroup7711,0
isogroup7715,0
isogroup7720,0
isogroup7727,0
isogroup7731,0
isogroup7735,0
isogroup7737,0
isogroup7741,0
isogroup7754,0
isogroup7756,0
isogroup7758,0
isogroup7761,0
isogroup7766,0
isogroup7774,0
isogroup7781,0
isogroup7785,0
isogroup7792,0
isogroup7797,0
isogroup78,0
isogroup780,0
isogroup7800,0
isogroup7801,0
isogroup7803,0
isogroup7804,0
isogroup7809,0
isogroup781,0
isogroup7810,0
isogroup7812,0
isogroup7816,0
isogroup7817,0
isogroup7819,0
isogroup7824,0
isogroup7840,0
isogroup7846,0
isogroup7849,0
isogroup785,0
isogroup7851,0
isogroup7854,0
isogroup7855,0
isogroup7858,0
isogroup786,0
isogroup7860,0
isogroup7862,0
isogroup7863,0
isogroup7865,0
isogroup7866,0
isogroup7867,0
isogroup7869,0
isogroup7872,0
isogroup7873,0
isogroup7874,0
isogroup7875,0
isogroup7877,0
isogroup7878,0
isogroup7885,0
isogroup7886,0
isogroup7888,0
isogroup789,0
isogroup7894,0
isogroup7896,0
isogroup7902,0
isogroup7904,0
isogroup7906,0
isogroup7907,0
isogroup7910,0
isogroup7918,0
isogroup7920,0
isogroup7922,0
isogroup7929,0
isogroup7930,0
isogroup7934,0
isogroup7941,0
isogroup7944,0
isogroup7948,0
isogroup7951,0
isogroup7952,0
isogroup7953,0
isogroup7954,0
isogroup7955,0
isogroup7956,0
isogroup7959,0
isogroup7964,0
isogroup7966,0
isogroup7969,0
isogroup7974,0
isogroup7978,0
isogroup798,0
isogroup7982,0
isogroup7983,0
isogroup7985,0
isogroup7989,0
isogroup7994,0
isogroup7997,0
isogroup7998,0
isogroup80,0
isogroup800,0
isogroup8002,0
isogroup8008,0
isogroup8012,0
isogroup8013,0
isogroup8014,0
isogroup8015,0
isogroup8024,0
isogroup8027,0
isogroup8028,0
isogroup8029,0
isogroup803,0
isogroup8030,0
isogroup8031,0
isogroup8034,0
isogroup8039,0
isogroup804,0
isogroup8041,0
isogroup8048,0
isogroup8055,0
isogroup8061,0
isogroup8062,0
isogroup8065,0
isogroup8069,0
isogroup8079,0
isogroup8082,0
isogroup8083,0
isogroup8088,0
isogroup8093,0
isogroup8095,0
isogroup8098,0
isogroup8099,0
isogroup81,0
isogroup8101,0
isogroup8109,0
isogroup8112,0
isogroup8118,0
isogroup812,0
isogroup8122,0
isogroup8130,0
isogroup8133,0
isogroup8137,0
isogroup8142,0
isogroup8144,0
isogroup8145,0
isogroup815,0
isogroup8151,0
isogroup8153,0
isogroup8154,0
isogroup8159,0
isogroup816,0
isogroup8160,0
isogroup8163,0
isogroup8167,0
isogroup8170,0
isogroup8171,0
isogroup8180,0
isogroup8181,0
isogroup8186,0
isogroup8188,0
isogroup8194,0
isogroup8198,0
isogroup820,0
isogroup8208,0
isogroup8213,0
isogroup8215,0
isogroup8216,0
isogroup8218,0
isogroup8221,0
isogroup8224,0
isogroup823,0
isogroup8235,0
isogroup8245,0
isogroup8252,0
isogroup8256,0
isogroup826,0
isogroup8270,0
isogroup8275,0
isogroup8280,0
isogroup8282,0
isogroup8295,0
isogroup8296,0
isogroup8298,0
isogroup83,0
isogroup8302,0
isogroup8305,0
isogroup8317,0
isogroup8318,0
isogroup8324,0
isogroup8328,0
isogroup8331,0
isogroup8334,0
isogroup8336,0
isogroup8337,0
isogroup834,0
isogroup8340,0
isogroup8342,0
isogroup8343,0
isogroup835,0
isogroup8353,0
isogroup8354,0
isogroup8355,0
isogroup8359,0
isogroup8377,0
isogroup8378,0
isogroup8381,0
isogroup8383,0
isogroup8385,0
isogroup8390,0
isogroup8394,0
isogroup8398,0
isogroup8403,0
isogroup8405,0
isogroup841,0
isogroup842,0
isogroup8421,0
isogroup8422,0
isogroup8424,0
isogroup8427,0
isogroup8436,0
isogroup8438,0
isogroup8440,0
isogroup8442,0
isogroup8443,0
isogroup8448,0
isogroup8460,0
isogroup8463,0
isogroup8464,0
isogroup8469,0
isogroup8472,0
isogroup8473,0
isogroup8479,0
isogroup848,0
isogroup8480,0
isogroup8482,0
isogroup8489,0
isogroup8492,0
isogroup8495,0
isogroup8497,0
isogroup850,0
isogroup8503,0
isogroup8504,0
isogroup8506,0
isogroup8509,0
isogroup8519,0
isogroup8523,0
isogroup8532,0
isogroup8534,0
isogroup8536,0
isogroup8548,0.417841431233859
isogroup8554,0
isogroup8555,0
isogroup8557,0
isogroup8558,0
isogroup8559,0
isogroup8562,0
isogroup8567,0
isogroup857,0
isogroup8570,0
isogroup8572,0
isogroup8574,0
isogroup8576,0
isogroup8578,0
isogroup8582,0
isogroup8584,0
isogroup8592,0
isogroup8594,0
isogroup8596,0
isogroup8597,0
isogroup8598,0
isogroup8600,0
isogroup8609,0
isogroup861,0
isogroup8611,0
isogroup8614,0
isogroup8624,0
isogroup8631,0
isogroup8635,0
isogroup8638,0
isogroup8639,0
isogroup864,0
isogroup8643,0
isogroup8650,0
isogroup8652,0
isogroup8653,0
isogroup866,0
isogroup8664,0
isogroup8671,0
isogroup8676,0
isogroup8691,0
isogroup87,0
isogroup8700,0
isogroup8706,0
isogroup8711,0
isogroup8713,0
isogroup8719,0
isogroup8722,0
isogroup8725,0
isogroup8726,0
isogroup8733,0
isogroup8734,0
isogroup8740,0
isogroup8741,0
isogroup8742,0
isogroup8752,0
isogroup8755,0
isogroup8763,0
isogroup8770,0
isogroup878,0
isogroup8787,0
isogroup8789,0
isogroup879,0
isogroup8791,0
isogroup8793,0
isogroup8799,0
isogroup880,0
isogroup8822,0
isogroup8835,0
isogroup8837,0
isogroup8839,0
isogroup8840,0
isogroup8842,0
isogroup8845,0
isogroup8849,0
